ID,Name,Address,City,State,Zip_Code,Phone_Number,Web_Address
218797,Regina's College of Beauty - Monroe,"1201 Stafford Street, Suite B-2",Monroe,NC,28110,,
218797,Regina's College of Beauty - Monroe,"1201 Stafford Street, Suite B-2",Monroe,NC,28110,,
218797,Regina's College of Beauty - Monroe,"1201 Stafford Street, Suite B-2",Monroe,NC,28110,,
231660,Regional Center for Border Health,214 W. Main Street,Somerton,AZ,85350,928-627-9222,http://www.rcfbh.org/
127200,Regional West Medical Center School of Radiologic Technology,3700 Avene B,Scottsbluff,NE,69361,308-630-1155,
127200,Regional West Medical Center School of Radiologic Technology,3700 Avene B,Scottsbluff,NE,69361,308-630-1155,
121798,Regis College,235 Wellesley St,Weston,MA,02493-1571,781-768-7000,www.regiscollege.edu
121798,Regis College,235 Wellesley St,Weston,MA,02493-1571,781-768-7000,www.regiscollege.edu
121798,Regis College,235 Wellesley St,Weston,MA,02493-1571,781-768-7000,www.regiscollege.edu
121798,Regis College,235 Wellesley St,Weston,MA,02493-1571,781-768-7000,www.regiscollege.edu
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
107804,Regis University,3333 Regis Blvd,Denver,CO,80221-1099,303-458-4100,www.regis.edu/
100584,Reid State Technical College,I-65 and Highway 83,Evergreen,AL,36401,251-578-1313,www.rstc.cc.al.us
100584,Reid State Technical College,I-65 and Highway 83,Evergreen,AL,36401,251-578-1313,www.rstc.cc.al.us
100584,Reid State Technical College,I-65 and Highway 83,Evergreen,AL,36401,251-578-1313,www.rstc.cc.al.us
111674,Reinhardt University,7300 Reinhardt College Circle,Waleska,GA,30183-2981,770-720-5600,www.reinhardt.edu
111674,Reinhardt University,7300 Reinhardt College Circle,Waleska,GA,30183-2981,770-720-5600,www.reinhardt.edu
111674,Reinhardt University,7300 Reinhardt College Circle,Waleska,GA,30183-2981,770-720-5600,www.reinhardt.edu
225955,Relay Graduate School of Education,"40 West 20th Street, 6th Floor",New York,NY,10011,212-228-1888,www.teacheru.org
225955,Relay Graduate School of Education,"40 West 20th Street, 6th Floor",New York,NY,10011,212-228-1888,www.teacheru.org
225955,Relay Graduate School of Education,"40 West 20th Street, 6th Floor",New York,NY,10011,212-228-1888,www.teacheru.org
225955,Relay Graduate School of Education,"40 West 20th Street, 6th Floor",New York,NY,10011,212-228-1888,www.teacheru.org
225955,Relay Graduate School of Education,"40 West 20th Street, 6th Floor",New York,NY,10011,212-228-1888,www.teacheru.org
225955,Relay Graduate School of Education,"40 West 20th Street, 6th Floor",New York,NY,10011,212-228-1888,www.teacheru.org
168892,Remington College - Baton Rouge,10551 Coursey Boulevard,Baton Rouge,LA,70816,225-922-3990,
215682,Remington College - Columbia Campus,607 Bush River Road,Columbia,SC,29210,803-214-9000,
144537,Remington College - Dallas Campus,1800 Eastgate Drive,Garland,TX,75041,972-686-7878,
155706,Remington College - Honolulu Campus,"1111 Bishop Street, Suite 400",Honolulu,HI,96813-2811,808-942-1000,WWW.REMINGTONCOLLEGE.EDU
215691,Remington College - Houston Southeast Campus,20985 Interstate 45 South,Webster,TX,77598,281-554-1700,
167871,Remington College - Little Rock Campus,19 Remington Dr.,Little Rock,AR,72204,501-312-0007,remingtoncollege.edu
154341,Remington College - Mobile Campus,828 Downtowner Loop West,Mobile,AL,36609,251-343-8200-201,www.remingtoncollege.edu
186487,Remington College - North Houston Campus,"11310 Greens Crossing, Suite 200",Houston,TX,77067,,
167163,Remington College - San Diego,123 Camino de La Reina Ste 100 N,San Diego,CA,92108,619-686-8600,www.remingtoncollege.edu/
215664,Remington College - Shreveport Campus,2106 Bert Kouns Industrial Loop,Shreveport,LA,71101,318-671-4000,www.remingtoncollege.edu
109961,Remington College - Tampa Campus,"6302 E. Dr. Martin Luther King Jr Blvd., Suite 400",Tampa,FL,33619,813-935-5700,WWW.REMINGTONCOLLEGE.EDU
215673,Remington College of Nursing,660 Century Point,Lake Mary,FL,32746,407-562-9100,remingtonnursing.com
156152,Remington College-Cleveland Campus,14445 Broadway Ave,Cleveland,OH,44125-1957,216-475-7520,www.REMINGTONCOLLEGE.EDU
172130,Remington College-Cleveland West Campus,26350 Brookpark Road,North Olmsted,OH,44070-2163,440-777-2560,www.remingtoncollege.edu
172130,Remington College-Cleveland West Campus,26350 Brookpark Road,North Olmsted,OH,44070-2163,440-777-2560,www.remingtoncollege.edu
156611,Remington College-Fort Worth Campus,300 E. Loop 820,Fort Worth,TX,76112-1225,817-451-0017,www.remingtoncollege.edu
157049,Remington College-Houston Campus,3110 Hayes Road Suite 380,Houston,TX,77082,281-899-1240,educationamerica.com/remingtoncollege.edu
169497,Remington College-Jacksonville,7011 A C Skinner Pkwy-Ste 140,Jacksonville,FL,32256,904-296-3435,www.remingtoncollege.edu
166744,Remington College-Largo Campus,8550 Ulmerton Rd Unit 100,Largo,FL,33771-3842,727-532-1999,www.remingtoncollege.edu
160870,Remington College-Memphis Campus,2710 Nonconnah Blvd,Memphis,TN,38132,901-345-1000,www.remingtoncollege.edu
173258,Remington College-Nashville Campus,441 Donelson Pk Ste 150,Nashville,TN,37214,615-493-9321,
173258,Remington College-Nashville Campus,441 Donelson Pk Ste 150,Nashville,TN,37214,615-493-9321,
208406,Renaissance Academie LLC,1460 North Moon River Drive,Provo,UT,84604,,
185767,Renaissance School of Therapeutic Massage,"566 West 1350 South, Suite 100",Bountiful,UT,84010,801-292-8815,www.renaissancemassageschool.com
113999,Rend Lake College,468 N Ken Gray Pky,Ina,IL,62846,618-437-5321,www.rlc.cc.il.us
113999,Rend Lake College,468 N Ken Gray Pky,Ina,IL,62846,618-437-5321,www.rlc.cc.il.us
113999,Rend Lake College,468 N Ken Gray Pky,Ina,IL,62846,618-437-5321,www.rlc.cc.il.us
113999,Rend Lake College,468 N Ken Gray Pky,Ina,IL,62846,618-437-5321,www.rlc.cc.il.us
231800,Rennert New York,216 E. 45th Street,New York,NY,10017,212-867-8700,
131779,Rensselaer Polytechnic Institute,110 8th St,Troy,NY,12180-3590,518-276-6000,www.rpi.edu
131779,Rensselaer Polytechnic Institute,110 8th St,Troy,NY,12180-3590,518-276-6000,www.rpi.edu
131779,Rensselaer Polytechnic Institute,110 8th St,Troy,NY,12180-3590,518-276-6000,www.rpi.edu
158538,Rensselaer-Columbia-Greene BOCES - Rensselaer Education Center,35 Industrial Park Road,Troy,NY,12180,518-273-2264,www.questar.org
148964,Renton Technical College,3000 NE Fourth Street,Renton,WA,98056-4195,425-235-2352,www.rtc.edu
148964,Renton Technical College,3000 NE Fourth Street,Renton,WA,98056-4195,425-235-2352,www.rtc.edu
126058,Research College of Nursing,2525 E. Meyer Boulevard,Kansas City,MO,64132-1199,816-276-4700,www.researchcollege.edu
126058,Research College of Nursing,2525 E. Meyer Boulevard,Kansas City,MO,64132-1199,816-276-4700,www.researchcollege.edu
126058,Research College of Nursing,2525 E. Meyer Boulevard,Kansas City,MO,64132-1199,816-276-4700,www.researchcollege.edu
126076,Research Medical Center School of Radiologic Technology,2316 E Meyer Blvd,Kansas City,MO,64132,816-276-4000,www.RESEARCHMEDICALCENTER.COM
204626,"Results, LLC,  Dale Carnegie Training",P. O. Box 270853,West Hartford,CT,06127,860-232-6000,www.hartford.dalecarnegie.com
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
114460,Resurrection University,1431 N. Claremont Avenue,Chicago,IL,60622,708-763-6530,www.wscn.edu
218317,RGV Careers,"1200 West Polk Avenue, Suites P&Q",Pharr,TX,78577,956-781-6800,www.rgv-careers.com
141963,Rhode Island College,600 Mount Pleasant Ave,Providence,RI,02908,401-456-8000,www.ric.edu
141963,Rhode Island College,600 Mount Pleasant Ave,Providence,RI,02908,401-456-8000,www.ric.edu
141963,Rhode Island College,600 Mount Pleasant Ave,Providence,RI,02908,401-456-8000,www.ric.edu
141963,Rhode Island College,600 Mount Pleasant Ave,Providence,RI,02908,401-456-8000,www.ric.edu
141963,Rhode Island College,600 Mount Pleasant Ave,Providence,RI,02908,401-456-8000,www.ric.edu
141963,Rhode Island College,600 Mount Pleasant Ave,Providence,RI,02908,401-456-8000,www.ric.edu
142009,Rhode Island School of Design,2 College St,Providence,RI,02903,401-454-6100,www.risd.edu
142009,Rhode Island School of Design,2 College St,Providence,RI,02903,401-454-6100,www.risd.edu
143844,Rhodes College,2000 North Parkway,Memphis,TN,38112-1690,901-843-3000,www.rhodes.edu
143844,Rhodes College,2000 North Parkway,Memphis,TN,38112-1690,901-843-3000,www.rhodes.edu
231183,Ricci's Toni & Guy Hairdressing Academy,99 South Main Street,Newtown,CT,06470,,
145831,Rice University,6100 S Main,Houston,TX,77005,713-348-0000,www.rice.edu
102234,Rich Mountain Community College,1100 College Dr,Mena,AR,71953,479-394-7622-1100,www.rmcc.edu
102234,Rich Mountain Community College,1100 College Dr,Mena,AR,71953,479-394-7622-1100,www.rmcc.edu
148007,Richard Bland College,11301 Johnson Rd,Petersburg,VA,23805,804-862-6100,www.rbc.edu
145840,Richland College,12800 Abrams Rd,Dallas,TX,75243-2199,972-238-6106,www.rlc.dcccd.edu
114008,Richland Community College,One College Pk,Decatur,IL,62521-8512,217-875-7200-206,www.richland.edu
114008,Richland Community College,One College Pk,Decatur,IL,62521-8512,217-875-7200-206,www.richland.edu
114008,Richland Community College,One College Pk,Decatur,IL,62521-8512,217-875-7200-206,www.richland.edu
134079,Richmond Community College,1042 W Hamlet Ave,Hamlet,NC,28345-1189,910-582-7000,www.richmondcc.edu
228158,Richmond School of Health and Technology - RSHT,"702 Charlton Avenue, Suite A",Charlottesville,VA,22902,,
211167,Richmont Graduate University,"2055 Mount Paran Road, NW",Atlanta,GA,30327,404-233-3949,richmont.edu
211167,Richmont Graduate University,"2055 Mount Paran Road, NW",Atlanta,GA,30327,404-233-3949,richmont.edu
200396,"Rick J. Gallegos & Associates, Inc. Dale Carnegie Training","1408 N. Westshore Blvd., Suite 912",Tampa,FL,,,www.tampabay.dale-carnegie.com
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
128586,Rider University,2083 Lawrenceville Road,Lawrenceville,NJ,08648-3099,609-896-5000,www.rider.edu
110246,Ridge Career Center,7700 State Rd 544,Winter Haven,FL,33881,863-419-3060,schools.polk-fl.net/ridge
124450,Ridgewater College,2101 15th Ave NW,Willmar,MN,56201,800-722-1151,www.ridgewater.edu
124450,Ridgewater College,2101 15th Ave NW,Willmar,MN,56201,800-722-1151,www.ridgewater.edu
124450,Ridgewater College,2101 15th Ave NW,Willmar,MN,56201,800-722-1151,www.ridgewater.edu
124450,Ridgewater College,2101 15th Ave NW,Willmar,MN,56201,800-722-1151,www.ridgewater.edu
131788,Ridley-Lowell Business and Technical Institute - Binghamton,116 Front St,Binghamton,NY,13905-3190,607-724-2941,www.ridley.edu
108375,Ridley-Lowell Business and Technical Institute - New London,470 Bank St,New London,CT,06320,860-443-7441,www.ridley.edu
108375,Ridley-Lowell Business and Technical Institute - New London,470 Bank St,New London,CT,06320,860-443-7441,www.ridley.edu
167622,Ridley-Lowell Business and Technical Institute - Poughkeepsie,26 S Hamilton St,Poughkeepsie,NY,12601,845-471-0330,ridley.edu
136738,Riggs Lemar Beauty College,2115 Front Street,Cuyahoga Falls,OH,44221,330-945-4045-0,Riggslemar.com
110255,Ringling College of Art and Design,2700 North Tamiami Tr,Sarasota,FL,34234-5895,800-255-7695,www.Ringling.edu
110255,Ringling College of Art and Design,2700 North Tamiami Tr,Sarasota,FL,34234-5895,800-255-7695,www.Ringling.edu
183956,Rio Grande Bible Institute,4300 S US Highway 281,Edinburg,TX,78539,956-380-8100,www.riogrande.edu
106078,Rio Hondo College,3600 Workman Mill Rd,Whittier,CA,90601-1699,562-692-0921,www.riohondo.edu
150260,Ripon College,300 Seward St,Ripon,WI,54971-0248,920-748-8115,www.ripon.edu
166692,River Parishes Community College,925 West Edenborne Parkway,Gonzales,LA,70778,225-675-8270,www.rpcc.edu
166692,River Parishes Community College,925 West Edenborne Parkway,Gonzales,LA,70778,225-675-8270,www.rpcc.edu
190169,River Valley Community College,One College Drive,Claremont,NH,03743-9707,,
190169,River Valley Community College,One College Drive,Claremont,NH,03743-9707,,
190169,River Valley Community College,One College Drive,Claremont,NH,03743-9707,,
231217,"River Valley Cosmetology Institute, LLC",1309 South Broadway,Poteau,OK,74953,,
234535,River Valley School of Massage,2003 East Parkway Dr.,Russellville,AR,72802,,
123475,Riverland Community College,1900 8th Ave NW,Austin,MN,55912,507-433-0600,www.riverland.edu
123475,Riverland Community College,1900 8th Ave NW,Austin,MN,55912,507-433-0600,www.riverland.edu
123475,Riverland Community College,1900 8th Ave NW,Austin,MN,55912,507-433-0600,www.riverland.edu
123475,Riverland Community College,1900 8th Ave NW,Austin,MN,55912,507-433-0600,www.riverland.edu
123475,Riverland Community College,1900 8th Ave NW,Austin,MN,55912,507-433-0600,www.riverland.edu
123475,Riverland Community College,1900 8th Ave NW,Austin,MN,55912,507-433-0600,www.riverland.edu
175801,Riverside Adult School,6735 Magnolia Avenue,Riverside,CA,92506,951-788-7537,www.rusd.k12.ca.us
106087,Riverside City College,4800 Magnolia Ave,Riverside,CA,92506-1299,951-222-8000,www.rcc.edu/
106087,Riverside City College,4800 Magnolia Ave,Riverside,CA,92506-1299,951-222-8000,www.rcc.edu/
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
232362,Riverside County Office of Education - Career Technical Education,9825 County Farm Road,Riverside,CA,92502-0868,,
148043,Riverside School of Health Careers,316 Main Street,Newport News,VA,23601,757-240-2200,www.riverside.edu
148043,Riverside School of Health Careers,316 Main Street,Newport News,VA,23601,757-240-2200,www.riverside.edu
148043,Riverside School of Health Careers,316 Main Street,Newport News,VA,23601,757-240-2200,www.riverside.edu
148043,Riverside School of Health Careers,316 Main Street,Newport News,VA,23601,757-240-2200,www.riverside.edu
148043,Riverside School of Health Careers,316 Main Street,Newport News,VA,23601,757-240-2200,www.riverside.edu
148043,Riverside School of Health Careers,316 Main Street,Newport News,VA,23601,757-240-2200,www.riverside.edu
162849,Rivertown School of Beauty,"4747 Hamilton Road, Suite E",Columbus,GA,31904,706-653-6561,
127680,Rivier University,420 South Main St,Nashua,NH,03060,603-888-1311,www.rivier.edu
127680,Rivier University,420 South Main St,Nashua,NH,03060,603-888-1311,www.rivier.edu
127680,Rivier University,420 South Main St,Nashua,NH,03060,603-888-1311,www.rivier.edu
127680,Rivier University,420 South Main St,Nashua,NH,03060,603-888-1311,www.rivier.edu
128328,Rizzieri Aveda School for Beauty and Wellness,8200 Town Center Boulevard,Voorhees,NJ,08043,856-988-8600-200,www.rizzieri.com
228431,Rizzieri School of the Healing Arts,8102 Town Center Boulevard,Voorhees,NJ,68043,,
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
143862,Roane State Community College,276 Patton Lane,Harriman,TN,37748,423-354-3000,www.roanestate.edu
148061,Roanoke College,221 College Ln,Salem,VA,24153-3794,540-375-2500,www.roanoke.edu
148061,Roanoke College,221 College Ln,Salem,VA,24153-3794,540-375-2500,www.roanoke.edu
134097,Roanoke-Chowan Community College,109 Community College Rd,Ahoskie,NC,27910-9522,252-862-1200,www.roanokechowen.edu
155849,Rob Roy Academy,150 Pleasant St,Worcester,MA,01609,508-799-2111,www.rob-roy.com
182908,Rob Roy Academy,249-253 Main Street,Woonsocket,RI,02895,,
121585,Rob Roy Academy - New Bedford,1872 Acushnet Ave,New Bedford,MA,02720-3445,508-995-8711,www.rob-roy.com
121947,Rob Roy Academy - Taunton,1 School St,Taunton,MA,02780-5339,508-822-1405,www.rob-roy.com
121053,Rob Roy Academy Fall River Campus,260 S Main St,Fall River,MA,02720-3445,508-672-4751,www.rob-roy.com
216658,Robert B. Miller College,450 North Avenue,Battle Creek,MI,49017-3397,269-660-8021,www.millercollege.edu
216658,Robert B. Miller College,450 North Avenue,Battle Creek,MI,49017-3397,269-660-8021,www.millercollege.edu
207333,Robert E. Webber Institute for Worship Studies,151 Kingsley Avenue,Orange Park,FL,32073,904-264-2172,www.iwsfla.org
128434,Robert Fiance Beauty Schools,5518 Bergenline Ave,West New York,NJ,07093-4623,201-865-7200,
128577,Robert Fiance Beauty Schools,312 State St,Perth Amboy,NJ,08861,732-442-6007-10,www.reignbowbeautyacademy.com
157836,Robert Fiance Beauty Schools,121 Watchung Avenue,North Plainfield,NJ,07060,908-754-4247-16,
157836,Robert Fiance Beauty Schools,121 Watchung Avenue,North Plainfield,NJ,07060,908-754-4247-16,
200387,"Robert M. Scherer & Associates, Inc. Dale Carnegie Training","1787 Tribute Road, Suite K",Sacramento,CA,,,www.sacramento-dalecarnegie.com
110273,Robert Morgan Educational Center,18180 SW 122nd Ave,Miami,FL,33177,305-253-9920,rmec.dadeschools.net
110273,Robert Morgan Educational Center,18180 SW 122nd Ave,Miami,FL,33177,305-253-9920,rmec.dadeschools.net
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
141185,Robert Morris University,6001 University Boulevard,Moon Township,PA,15108-1189,412-262-8200,www.rmu.edu
114017,Robert Morris University - Illinois,401 S State Street,Chicago,IL,60605,312-935-6800,www.robertmorris.edu/
114017,Robert Morris University - Illinois,401 S State Street,Chicago,IL,60605,312-935-6800,www.robertmorris.edu/
114017,Robert Morris University - Illinois,401 S State Street,Chicago,IL,60605,312-935-6800,www.robertmorris.edu/
114017,Robert Morris University - Illinois,401 S State Street,Chicago,IL,60605,312-935-6800,www.robertmorris.edu/
114017,Robert Morris University - Illinois,401 S State Street,Chicago,IL,60605,312-935-6800,www.robertmorris.edu/
120342,Robert Paul Academy of Cosmetology Arts & Sciences,29 Green Meadow Drive,Timonium,MD,21093,410-252-4244,www.robertpaulacademy.com
101505,Roberto-Venn School of Luthiery,4011 S 16th St,Phoenix,AZ,85040,602-243-1179,www.roberto-venn.com
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
131797,Roberts Wesleyan College,2301 Westside Drive,Rochester,NY,14624,585-594-6000,www.roberts.edu
